url,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,Bed&Bath,amenities,price,guests_included,extra_people
https://www.airbnb.com/rooms/13651290,Mission Hill,42.32843927,-71.09790691,Apartment,Entire home/apt,2,1,0,Studio1b,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$55.00 ,1,$35.00 
https://www.airbnb.com/rooms/12735111,Allston,42.34780682,-71.13846168,House,Entire home/apt,1,1,0,Studio1b,"{Kitchen,""Fire Extinguisher"",""Laptop Friendly Workspace""}",$55.00 ,1,$0.00 
https://www.airbnb.com/rooms/5364137,East Boston,42.38618711,-71.00461976,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$70.00 ,1,$0.00 
https://www.airbnb.com/rooms/14573969,Fenway,42.3461285,-71.10656394,Apartment,Entire home/apt,1,1,0,Studio1b,"{TV,""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,""Lock on Bedroom Door"",Iron,""Laptop Friendly Workspace""}",$72.00 ,1,$30.00 
https://www.airbnb.com/rooms/66288,Mission Hill,42.33215158,-71.10674178,Apartment,Entire home/apt,2,1,0,Studio1b,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",$75.00 ,1,$0.00 
https://www.airbnb.com/rooms/9826706,Mattapan,42.27258125,-71.0685476,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,""Pets live on this property"",Dog(s),Cat(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,""Hair Dryer"",""Laptop Friendly Workspace""}",$75.00 ,1,$0.00 
https://www.airbnb.com/rooms/11022736,Allston,42.34772207,-71.13355036,Apartment,Entire home/apt,3,1,0,Studio1b,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector""}",$75.00 ,1,$0.00 
https://www.airbnb.com/rooms/9813223,Allston,42.35105232,-71.133836,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$78.00 ,2,$20.00 
https://www.airbnb.com/rooms/14707780,Brighton,42.34076213,-71.16203522,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$79.00 ,1,$0.00 
https://www.airbnb.com/rooms/14756029,Allston,42.35103627,-71.12801699,Apartment,Entire home/apt,3,1,0,Studio1b,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",""Hair Dryer""}",$79.00 ,2,$8.00 
https://www.airbnb.com/rooms/1428355,South End,42.33825951,-71.07091546,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Hair Dryer"",Iron}",$80.00 ,2,$20.00 
https://www.airbnb.com/rooms/14651378,Allston,42.35009455,-71.13258853,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}",$83.00 ,1,$0.00 
https://www.airbnb.com/rooms/11067772,Brighton,42.34212025,-71.1543926,Apartment,Entire home/apt,4,1,0,Studio1b,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$85.00 ,2,$15.00 
https://www.airbnb.com/rooms/1721016,Roslindale,42.28606773,-71.1323625,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials}",$89.00 ,2,$39.00 
https://www.airbnb.com/rooms/9232355,Beacon Hill,42.3583922,-71.06437784,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$89.00 ,2,$25.00 
https://www.airbnb.com/rooms/11494020,Brighton,42.34701863,-71.14648281,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,Internet,""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Shampoo,Hangers,""Hair Dryer"",Iron}",$89.00 ,1,$0.00 
https://www.airbnb.com/rooms/4765070,Jamaica Plain,42.32508878,-71.1072298,House,Entire home/apt,2,1,0,Studio1b,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",$90.00 ,1,$0.00 
https://www.airbnb.com/rooms/8249201,Fenway,42.34092081,-71.09715098,Apartment,Entire home/apt,1,1,0,Studio1b,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer}",$90.00 ,1,$0.00 
https://www.airbnb.com/rooms/4291607,Brighton,42.33678477,-71.15237496,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,Internet,Kitchen,""Free Parking on Premises"",Heating,Dryer,Essentials}",$90.00 ,1,$0.00 
https://www.airbnb.com/rooms/4054079,Jamaica Plain,42.31653899,-71.1043184,Townhouse,Entire home/apt,2,1,0,Studio1b,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$94.00 ,2,$0.00 
https://www.airbnb.com/rooms/9614024,Roxbury,42.34022256,-71.08298071,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,Hangers,""Hair Dryer""}",$94.00 ,1,$0.00 
https://www.airbnb.com/rooms/4909590,Allston,42.35049293,-71.13328057,Apartment,Entire home/apt,4,1,0,Studio1b,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$95.00 ,3,$10.00 
https://www.airbnb.com/rooms/13822146,Allston,42.35465926,-71.12928642,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers}",$95.00 ,1,$0.00 
https://www.airbnb.com/rooms/12253499,Allston,42.34981366,-71.13208535,Apartment,Entire home/apt,1,1,0,Studio1b,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,Essentials,""Hair Dryer"",""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$95.00 ,1,$0.00 
https://www.airbnb.com/rooms/10995355,Fenway,42.34234047,-71.09100957,Apartment,Entire home/apt,2,1,0,Studio1b,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,Iron}",$96.00 ,1,$20.00 
https://www.airbnb.com/rooms/3601254,Back Bay,42.35335666,-71.08157617,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",$97.00 ,1,$0.00 
https://www.airbnb.com/rooms/12781774,Jamaica Plain,42.31446165,-71.11391763,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,""Laptop Friendly Workspace""}",$99.00 ,2,$0.00 
https://www.airbnb.com/rooms/8231382,East Boston,42.37671713,-71.0365503,Apartment,Entire home/apt,3,1,0,Studio1b,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",$99.00 ,2,$10.00 
https://www.airbnb.com/rooms/4610745,West End,42.361232,-71.07050792,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in""}",$99.00 ,1,$10.00 
https://www.airbnb.com/rooms/14025410,Beacon Hill,42.35998238,-71.06812794,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$99.00 ,1,$0.00 
https://www.airbnb.com/rooms/6742905,Beacon Hill,42.36108738,-71.06531976,Apartment,Entire home/apt,2,1,0,Studio1b,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$99.00 ,1,$0.00 
https://www.airbnb.com/rooms/2776143,Beacon Hill,42.36087345,-71.06667207,Apartment,Entire home/apt,3,1,0,Studio1b,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",$99.00 ,1,$0.00 
https://www.airbnb.com/rooms/4359160,Beacon Hill,42.36107942,-71.06562534,Apartment,Entire home/apt,2,1,0,Studio1b,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$99.00 ,1,$0.00 
https://www.airbnb.com/rooms/3992208,Fenway,42.34621457,-71.09372009,Apartment,Entire home/apt,4,1,0,Studio1b,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,""Hair Dryer"",Iron}",$99.00 ,1,$0.00 
https://www.airbnb.com/rooms/8400275,Fenway,42.34569074,-71.09326627,Apartment,Entire home/apt,3,1,0,Studio1b,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$99.00 ,1,$0.00 
https://www.airbnb.com/rooms/9770477,Fenway,42.35047938,-71.09375667,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,Iron,""Laptop Friendly Workspace""}",$99.00 ,1,$0.00 
https://www.airbnb.com/rooms/4205641,Roxbury,42.33473045,-71.0769275,Apartment,Entire home/apt,4,1,0,Studio1b,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",""Pets Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$100.00 ,1,$22.00 
https://www.airbnb.com/rooms/5074924,South End,42.34237255,-71.07922266,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Hair Dryer"",Iron}",$100.00 ,1,$0.00 
https://www.airbnb.com/rooms/5075267,South End,42.34079542,-71.08070417,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",$100.00 ,1,$0.00 
https://www.airbnb.com/rooms/14367134,Back Bay,42.35371867,-71.07838109,Loft,Entire home/apt,3,1,0,Studio1b,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers}",$100.00 ,1,$0.00 
https://www.airbnb.com/rooms/3701108,Allston,42.34645247,-71.13489574,Apartment,Entire home/apt,2,1,0,Studio1b,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Essentials}",$100.00 ,2,$0.00 
https://www.airbnb.com/rooms/13926201,Downtown,42.36042354,-71.06149584,Apartment,Private room,2,1,1,1b1b,"{""Wireless Internet""}",$10.00 ,1,$0.00 
https://www.airbnb.com/rooms/12736032,Allston,42.3480175,-71.13607079,Apartment,Entire home/apt,2,1,1,1b1b,"{Internet,""Wireless Internet"",Kitchen,Breakfast,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$11.00 ,2,$0.00 
https://www.airbnb.com/rooms/14867747,Mission Hill,42.33102371,-71.09853909,Apartment,Shared room,1,1,1,1b1b,"{Internet,""Wireless Internet"",Kitchen,Heating}",$20.00 ,1,$0.00 
https://www.airbnb.com/rooms/9854083,Allston,42.35614366,-71.13712073,House,Private room,1,1.5,1,1b1b,"{Internet,""Wireless Internet"",""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$20.00 ,1,$0.00 
https://www.airbnb.com/rooms/14428514,Jamaica Plain,42.30731115,-71.10339731,Apartment,Shared room,1,1,1,1b1b,"{TV,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$22.00 ,1,$0.00 
https://www.airbnb.com/rooms/14300751,Roxbury,42.325872,-71.07755316,House,Shared room,1,1,1,1b1b,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}",$22.00 ,1,$0.00 
https://www.airbnb.com/rooms/9110588,Jamaica Plain,42.29870858,-71.11250952,Apartment,Private room,2,1,1,1b1b,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$25.00 ,1,$20.00 
https://www.airbnb.com/rooms/14682145,Dorchester,42.2798675,-71.04994322,Apartment,Shared room,1,1,1,1b1b,{},$25.00 ,1,$0.00 
https://www.airbnb.com/rooms/12026868,Allston,42.34805571,-71.13905559,Apartment,Private room,2,0.5,1,1b1b,"{""Wireless Internet"",Kitchen,""Hot Tub"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$25.00 ,1,$5.00 
https://www.airbnb.com/rooms/13652374,Jamaica Plain,42.29763812,-71.11399252,Apartment,Private room,1,1,1,1b1b,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",Essentials,""Lock on Bedroom Door"",""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$27.00 ,1,$0.00 
https://www.airbnb.com/rooms/12074204,Mission Hill,42.33080096,-71.09900783,Apartment,Shared room,1,1,1,1b1b,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector""}",$27.00 ,1,$0.00 
https://www.airbnb.com/rooms/10724635,Allston,42.35211411,-71.12959065,House,Private room,1,2,1,1b1b,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",$27.00 ,1,$0.00 
https://www.airbnb.com/rooms/9407895,Mission Hill,42.33380384,-71.0961717,Apartment,Shared room,1,1,1,1b1b,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",Essentials}",$28.00 ,0,$0.00 
https://www.airbnb.com/rooms/7602994,Allston,42.35287968,-71.12511943,Apartment,Private room,1,1,1,1b1b,"{Internet,""Wireless Internet"",Kitchen,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",$28.00 ,1,$10.00 
https://www.airbnb.com/rooms/13640138,Jamaica Plain,42.32152084,-71.10741009,Apartment,Private room,3,1,1,1b1b,"{""Wireless Internet"",Kitchen,""Smoking Allowed"",""Pets Allowed"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$29.00 ,2,$35.00 
https://www.airbnb.com/rooms/13333256,Brighton,42.34031439,-71.14496231,Apartment,Private room,1,1,1,1b1b,"{""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$29.00 ,1,$0.00 
https://www.airbnb.com/rooms/13565471,Dorchester,42.28290655,-71.07384668,Apartment,Private room,1,1,1,1b1b,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}",$29.00 ,1,$0.00 
https://www.airbnb.com/rooms/14565726,Dorchester,42.32009315,-71.04357167,Apartment,Shared room,1,1,1,1b1b,"{""Air Conditioning"",Kitchen,Heating,Washer,Dryer,Essentials,Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$29.00 ,1,$0.00 
https://www.airbnb.com/rooms/5660081,Mission Hill,42.32777505,-71.09882994,Loft,Private room,2,1,1,1b1b,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Doorman,Breakfast,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$30.00 ,1,$0.00 
https://www.airbnb.com/rooms/11313921,Mission Hill,42.32977089,-71.10300215,House,Private room,1,1,1,1b1b,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}",$30.00 ,1,$0.00 
https://www.airbnb.com/rooms/13394184,East Boston,42.36925901,-71.03613369,Apartment,Private room,1,1,1,1b1b,"{TV,""Wireless Internet"",Kitchen,""Smoking Allowed"",""Pets Allowed"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Lock on Bedroom Door"",Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$30.00 ,1,$0.00 
https://www.airbnb.com/rooms/13544430,Fenway,42.34768322,-71.10663698,Apartment,Private room,1,3,1,1b1b,"{Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",""Fire Extinguisher"",""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}",$30.00 ,1,$0.00 
https://www.airbnb.com/rooms/13642405,Brighton,42.34482361,-71.14139238,Apartment,Shared room,1,1,1,1b1b,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Smoking Allowed"",""Pets live on this property"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$30.00 ,1,$0.00 
https://www.airbnb.com/rooms/13642655,Brighton,42.34680686,-71.1374309,Condominium,Private room,1,1,1,1b1b,"{""Wireless Internet"",Kitchen,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$30.00 ,1,$0.00 
https://www.airbnb.com/rooms/9989001,Brighton,42.34849289,-71.16900728,House,Private room,1,1,1,1b1b,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Lock on Bedroom Door"",""Laptop Friendly Workspace""}",$30.00 ,1,$0.00 
https://www.airbnb.com/rooms/11757251,Brighton,42.34538321,-71.13764337,House,Private room,1,2.5,1,1b2b,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Gym,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""24-Hour Check-in"",""Laptop Friendly Workspace""}",$30.00 ,1,$0.00 
https://www.airbnb.com/rooms/7497047,Hyde Park,42.23594181,-71.13246486,House,Shared room,1,1,1,1b1b,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit""}",$31.00 ,1,$0.00 
https://www.airbnb.com/rooms/13565183,Dorchester,42.2826962,-71.07304305,Apartment,Private room,1,1,1,1b1b,"{""Wireless Internet"",Kitchen,Heating,Essentials,Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$31.00 ,1,$0.00 
https://www.airbnb.com/rooms/13564762,Dorchester,42.2836577,-71.07276273,Apartment,Private room,1,1,1,1b1b,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers}",$31.00 ,1,$0.00 
https://www.airbnb.com/rooms/12593225,Dorchester,42.28445697,-71.07419502,Apartment,Private room,1,1,1,1b1b,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,Iron,""Laptop Friendly Workspace""}",$31.00 ,0,$0.00 
https://www.airbnb.com/rooms/12593655,Dorchester,42.28445367,-71.07520766,Apartment,Private room,1,1,1,1b1b,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,Iron,""Laptop Friendly Workspace""}",$31.00 ,0,$0.00 
https://www.airbnb.com/rooms/14127153,Dorchester,42.2829924,-71.07393181,Apartment,Private room,1,1,1,1b1b,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers,Iron,""Laptop Friendly Workspace""}",$31.00 ,1,$0.00 
https://www.airbnb.com/rooms/13374617,Dorchester,42.28272513,-71.07511892,Apartment,Private room,1,1,1,1b1b,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$31.00 ,0,$0.00 
